datetime,open,close,high,low,volume,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume
2020-01-11 08:00:00,142.93,142.63,144.0,142.36,47925.81196,6863024.1204778,22360,27322.65616,3914654.3456638
2020-01-11 12:00:00,142.63,143.41,143.72,142.1,35999.3517,5148512.2670672,19004,19949.68364,2854721.8465125
2020-01-11 16:00:00,143.41,146.29,148.05,142.6,96688.13102,14109147.5530007,38684,51757.13784,7547144.3367024
2020-01-11 20:00:00,146.27,142.38,147.65,142.23,86752.02218,12517853.2977106,31532,42862.74903,6181276.0603844
2020-01-12 00:00:00,142.4,143.93,144.5,141.76,50820.85119,7282083.9161406,19871,25804.19525,3699854.0108705
2020-01-12 04:00:00,143.97,144.54,145.88,143.36,42226.75116,6108581.5093294,17617,19455.31799,2814880.1105598
2020-01-12 08:00:00,144.55,143.48,145.4,143.2,33570.53538,4840505.1082186,19014,16390.59127,2363290.9007748
2020-01-12 12:00:00,143.48,144.92,145.4,143.33,39475.81486,5696477.2183629,20520,19522.07438,2817654.7078379
2020-01-12 16:00:00,144.93,144.46,145.61,143.57,42500.10928,6142551.3651669,20831,19460.3818,2813269.2946155
2020-01-12 20:00:00,144.46,146.54,146.6,144.31,20947.7995,3042651.7050162,12989,11736.90784,1705638.1045187
2020-01-13 00:00:00,146.56,143.38,147.0,142.57,55573.01486,8030900.7770457,22989,28026.11813,4049848.2265818
2020-01-13 04:00:00,143.39,142.87,144.03,142.27,29322.38282,4198182.6642663,14498,13977.27301,2001547.5735355
2020-01-13 08:00:00,142.88,142.77,144.44,142.54,41106.34042,5894058.4681362,19465,18586.365,2665371.8413033
2020-01-13 12:00:00,142.76,142.83,143.74,142.6,30017.63392,4294361.6494987,17625,13469.31652,1927070.1754496
2020-01-13 16:00:00,142.83,143.5,143.95,142.55,23716.78384,3398053.6291733,13711,11563.07853,1656678.7404274
2020-01-13 20:00:00,143.5,143.58,144.66,143.42,28260.46279,4072538.1789306,14256,13824.04977,1992456.6397519
2020-01-14 00:00:00,143.58,148.94,149.34,143.51,151274.82324,22211406.9065017,46097,79223.94787,11632449.155373
2020-01-14 04:00:00,148.94,149.0,150.74,148.0,94573.55009,14111829.3707034,31194,49599.05572,7400767.4572341
2020-01-14 08:00:00,149.0,151.56,151.75,148.93,82788.79616,12441025.2013139,29765,37943.68645,5702492.5370682
2020-01-14 12:00:00,151.56,156.04,157.69,150.75,248079.89442,38270440.7801075,66867,126435.82763,19519729.4245981
2020-01-14 16:00:00,155.89,165.42,171.7,153.09,409962.06726,66441633.4154572,104817,214218.77301,34723824.6501115
2020-01-14 20:00:00,165.42,165.64,168.0,160.31,121797.18069,20015670.5741238,42668,61989.55379,10191807.1751559
2020-01-15 00:00:00,165.6,162.64,171.98,162.64,224802.32614,37633802.6223522,66657,110388.86871,18497148.0424311
2020-01-15 04:00:00,162.63,161.54,163.8,159.2,117864.30015,19042521.5910299,39294,51955.86849,8398072.4642472
2020-01-15 08:00:00,161.48,164.43,167.8,161.0,95587.6489,15778087.7430827,34601,49197.11753,8120774.2412326
2020-01-15 12:00:00,164.49,162.41,168.92,162.0,124284.15347,20581779.6695274,44129,58542.66298,9695255.615236
2020-01-15 16:00:00,162.41,164.61,165.2,160.52,80778.00758,13218626.9838205,30401,40208.70518,6580012.1105731
2020-01-15 20:00:00,164.62,166.4,167.34,163.91,78371.36757,12985119.3201297,36101,40434.74104,6700929.5074716
2020-01-16 00:00:00,166.4,159.85,167.4,157.8,136033.58201,22001871.0771982,40343,59835.03828,9681273.8370268
2020-01-16 04:00:00,159.87,161.0,162.6,159.28,48395.02249,7797897.0919995,20945,25846.17068,4163900.1546088
2020-01-16 08:00:00,161.0,164.07,164.08,159.65,66603.0619,10775378.1432906,28569,34806.39572,5631395.7901674
2020-01-16 12:00:00,164.01,162.52,165.62,160.2,82647.83991,13449121.9779746,35598,39999.67492,6509691.5339827
2020-01-16 16:00:00,162.51,163.57,164.26,160.65,66267.63311,10788095.0846108,30338,33130.69736,5394029.7949169
2020-01-16 20:00:00,163.56,164.21,165.88,162.31,56223.72777,9226287.4540573,23315,28051.41932,4605270.0203391
2020-01-17 00:00:00,164.24,165.14,167.44,162.14,95399.287,15760591.1781665,36532,45767.37858,7564099.0282402
2020-01-17 04:00:00,165.14,171.08,171.51,164.85,190482.44857,32181146.3035284,62521,93855.24647,15865678.0731643
2020-01-17 08:00:00,171.08,169.99,174.81,169.66,157524.37148,27039895.4898955,52590,77994.16638,13387301.9325717
2020-01-17 12:00:00,169.98,168.34,170.24,165.13,101606.09506,17027598.6465405,36838,47749.17772,8004000.4224395
2020-01-17 16:00:00,168.31,169.23,173.72,167.02,161847.09908,27603954.9115919,55971,79750.97869,13608161.0716535
2020-01-17 20:00:00,169.23,169.85,173.38,168.42,60321.37734,10296078.726434,29415,30026.0673,5124610.2064666
2020-01-18 00:00:00,169.92,171.93,173.69,169.0,80500.66068,13841653.2606982,32598,41062.2711,7062474.2257676
2020-01-18 04:00:00,171.91,168.07,171.97,164.92,108080.20752,18168156.8191525,38705,49469.93646,8319218.2092338
2020-01-18 08:00:00,168.1,169.07,170.11,167.21,44265.8363,7477881.1373885,23256,22502.99134,3801199.3425297
2020-01-18 12:00:00,169.12,175.53,179.5,168.84,266976.18709,46834027.8428143,81762,138859.54946,24354159.4959718
2020-01-18 16:00:00,175.54,174.97,177.6,172.73,132076.9813,23079724.6626103,42088,69836.46787,12204648.3533157
2020-01-18 20:00:00,174.95,174.14,177.04,173.87,56883.30693,9986895.0298304,22251,28715.79888,5041611.0422663
2020-01-19 00:00:00,174.1,176.25,178.05,173.29,102103.65747,17990047.7051439,36953,50749.668,8943953.0351155
2020-01-19 04:00:00,176.26,176.55,176.9,174.6,59068.41919,10386271.4148248,22581,27477.56677,4833387.0563594
2020-01-19 08:00:00,176.55,166.62,177.3,164.0,175056.12278,29767243.463623,54275,77774.22197,13219071.7515474
2020-01-19 12:00:00,166.61,164.81,166.61,161.66,137153.59993,22549076.6720727,45857,72667.89224,11948175.2863282
2020-01-19 16:00:00,164.75,164.92,166.18,163.88,67871.14047,11196524.0833366,21201,35027.29728,5779272.3262022
2020-01-19 20:00:00,164.95,166.79,167.5,163.56,83428.3462,13802205.4806613,23086,43653.99328,7233675.3975397
2020-01-20 00:00:00,166.79,165.66,167.6,165.1,47995.664,7965806.3919239,17659,22841.79306,3790385.4243375
2020-01-20 04:00:00,165.65,165.63,166.4,164.29,43112.18531,7133736.4308654,16917,21403.41753,3541121.3638881
2020-01-20 08:00:00,165.62,163.04,166.25,161.88,57953.5849,9538192.4547572,23642,28455.37068,4689169.6828655
2020-01-20 12:00:00,163.05,166.83,167.04,161.24,94533.85325,15510481.4865765,32498,48173.72482,7904329.9344177
2020-01-20 16:00:00,166.88,167.67,167.79,165.96,59096.94886,9863883.2377457,19402,34577.89038,5773871.5145938
2020-01-20 20:00:00,167.66,166.87,169.33,166.6,55400.64778,9280434.7155962,20497,26375.99873,4420407.7361571
2020-01-21 00:00:00,166.86,168.3,168.4,165.61,43195.98364,7207781.3565272,18294,18856.64659,3146531.0825886
2020-01-21 04:00:00,168.32,166.53,168.86,166.17,45753.14593,7651706.757429,18673,26583.07786,4442609.263086
2020-01-21 08:00:00,166.51,167.93,168.7,165.86,59330.45841,9933999.7827972,21455,29294.14957,4902494.4227007
2020-01-21 12:00:00,167.92,168.1,169.25,167.32,35651.63268,6003562.1529629,17891,17986.49075,3028572.8215416
2020-01-21 16:00:00,168.09,165.12,168.48,164.8,58105.51505,9697098.6984194,22040,29928.46698,4999239.7636901
2020-01-21 20:00:00,165.13,169.49,170.32,165.12,65970.89959,11121083.818854,27256,32020.73138,5397314.2675671
2020-01-22 00:00:00,169.48,168.69,170.05,167.79,35923.95804,6074764.276008,16598,17752.32514,3002691.4179552
2020-01-22 04:00:00,168.69,169.2,171.47,168.62,72123.02613,12251173.7642927,23522,37799.10828,6426828.3028813
2020-01-22 08:00:00,169.25,168.0,169.55,167.31,68841.08758,11597374.8563107,22644,30844.24889,5199280.096943
2020-01-22 12:00:00,168.0,167.42,168.31,166.03,41794.51926,6985058.4996347,20566,18147.55245,3033770.6264971
2020-01-22 16:00:00,167.43,168.0,169.04,166.62,36763.70026,6175152.2418415,17462,17888.06327,3005204.7227231
2020-01-22 20:00:00,167.97,168.07,168.23,167.5,16794.61159,2819610.5248256,10225,8752.5082,1469450.6067465
2020-01-23 00:00:00,168.07,165.44,168.2,164.18,68790.27107,11410980.1298251,24735,29103.20974,4827112.7486785
2020-01-23 04:00:00,165.44,164.88,165.57,162.71,71120.72779,11672335.9812831,26273,39040.20352,6410238.7838056
2020-01-23 08:00:00,164.86,162.7,165.69,162.5,62768.27365,10270807.7430556,26083,28959.71036,4739221.7845841
2020-01-23 12:00:00,162.7,163.15,163.9,161.08,64252.37778,10431264.8892804,26998,29229.28361,4745953.7773429
2020-01-23 16:00:00,163.17,160.63,163.47,159.21,68009.80621,10949210.1050072,29366,31732.25401,5109428.7000365
2020-01-23 20:00:00,160.62,162.81,163.46,159.85,38472.89335,6237060.926131,17420,21056.65802,3412908.9693395
2020-01-24 00:00:00,162.85,158.99,163.42,157.5,72563.75256,11650839.1860418,23269,33569.15807,5397089.1063538
2020-01-24 04:00:00,158.99,159.25,159.98,158.25,43247.07417,6879154.5873798,19042,20988.23237,3338823.210698
2020-01-24 08:00:00,159.24,160.63,161.02,155.55,111919.12377,17659212.1683149,36157,49971.7033,7890521.6849337
2020-01-24 12:00:00,160.7,162.62,163.32,160.0,97650.82676,15772670.6914275,30060,44133.40416,7130386.8472206
2020-01-24 16:00:00,162.67,163.71,164.45,160.6,67213.29973,10918694.1228463,22871,37465.08345,6092115.5039988
2020-01-24 20:00:00,163.7,162.54,164.37,162.0,37419.12203,6100153.3044844,14269,15810.25506,2579869.651802
2020-01-25 00:00:00,162.51,159.05,162.58,157.61,69837.78268,11113950.3669542,23342,38272.34478,6085832.2312184
2020-01-25 04:00:00,159.0,159.53,160.61,158.65,24339.51967,3886189.249894,12257,12226.13457,1951454.0369054
2020-01-25 08:00:00,159.53,159.29,161.52,158.8,43622.15031,6988680.8089654,17537,21025.24258,3365373.1002782
2020-01-25 12:00:00,159.3,160.41,161.0,158.7,25015.67605,4001959.9552798,14330,13000.12296,2079824.4404535
2020-01-25 16:00:00,160.43,161.0,161.6,159.95,24774.52771,3986189.705465,13328,15297.83005,2462161.1789506
2020-01-25 20:00:00,161.0,160.35,162.79,160.14,32331.99555,5219638.2197784,14654,14800.77091,2390702.1738455
2020-01-26 00:00:00,160.36,161.22,161.78,159.41,29271.42445,4695349.1730078,15277,13856.68836,2223636.0765188
2020-01-26 04:00:00,161.22,161.23,161.69,160.46,17225.08052,2772758.6127078,10986,8419.765,1355482.955153
2020-01-26 08:00:00,161.24,163.14,163.63,160.87,56736.30919,9223002.5137217,22297,28263.05655,4593796.748032
2020-01-26 12:00:00,163.17,163.37,164.1,162.78,36517.27056,5969564.5794664,19235,19052.98995,3115824.9709292
2020-01-26 16:00:00,163.35,166.18,167.05,163.19,70824.72197,11723158.0822869,27293,44589.47328,7376704.3320109
2020-01-26 20:00:00,166.12,167.86,168.08,166.0,41007.75089,6855198.3767156,21540,21462.65366,3588429.7885829
2020-01-27 00:00:00,167.91,167.7,169.75,167.38,51706.813,8706467.7754505,22387,26897.26791,4528142.4670976
2020-01-27 04:00:00,167.69,167.32,168.67,166.39,43720.05329,7311526.2138403,19676,22013.35528,3682419.9748288
2020-01-27 08:00:00,167.32,168.6,168.9,165.22,65938.95519,10998952.4983167,25865,30058.98685,5014527.152174
2020-01-27 12:00:00,168.57,170.03,170.9,168.16,76917.10186,13045955.6486905,31059,39505.19315,6701481.6220682
2020-01-27 16:00:00,170.01,171.2,172.56,169.09,84025.98689,14333750.9802694,33674,42222.70686,7205846.8663224
2020-01-27 20:00:00,171.2,170.08,172.04,169.63,43585.90894,7449971.4979715,24411,22314.68775,3813261.4361928
2020-01-28 00:00:00,170.04,173.12,174.0,170.03,76342.65998,13171862.2574308,30911,41517.69643,7164993.5637809
2020-01-28 04:00:00,173.12,172.0,173.72,170.65,74993.9427,12917116.0604785,26451,40947.98288,7052702.8560411
2020-01-28 08:00:00,171.98,171.95,173.13,170.23,62803.23365,10779294.3188721,24325,30669.42282,5265088.735967
2020-01-28 12:00:00,171.93,172.35,174.55,170.51,129087.90764,22253304.1552385,44355,68370.11863,11787416.4636081
2020-01-28 16:00:00,172.34,171.23,172.96,170.04,51331.05247,8793046.864334,22317,25225.77393,4320592.9799415
2020-01-28 20:00:00,171.18,175.64,176.2,171.15,78875.09965,13734873.836595,30631,42521.62063,7405300.960097
2020-01-29 00:00:00,175.58,176.47,177.56,175.14,74660.16993,13167399.6665098,30023,36446.74346,6427931.3117453
2020-01-29 04:00:00,176.47,178.08,178.45,175.86,56266.6031,9974941.7296996,25095,26140.54503,4633451.9290125
2020-01-29 08:00:00,178.03,176.17,178.35,174.53,72312.79611,12773804.2416586,31085,33282.10827,5881707.8790608
2020-01-29 12:00:00,176.19,175.09,176.54,174.8,40602.23941,7136162.0275808,20261,19551.50787,3436647.8491085
2020-01-29 16:00:00,175.1,176.63,177.13,174.59,35446.02544,6247236.2729163,19832,18051.34235,3181580.2283665
2020-01-29 20:00:00,176.63,173.72,177.24,173.33,38095.06762,6688686.3359863,18766,17968.26008,3156841.9089433
2020-01-30 00:00:00,173.68,173.44,174.0,170.93,52564.59869,9070122.6329919,25627,23918.76029,4128328.2391433
2020-01-30 04:00:00,173.44,176.09,176.55,173.37,51845.75545,9049263.4290415,19952,26610.61282,4642732.6186503
2020-01-30 08:00:00,176.07,175.27,176.8,174.3,39928.76052,7011416.173424,20048,19504.12713,3425038.4202492
2020-01-30 12:00:00,175.28,177.63,177.66,175.04,68133.78325,12015745.1408765,27086,37064.23603,6537728.8541646
2020-01-30 16:00:00,177.62,181.5,182.24,175.0,170583.86195,30560525.8557308,54717,85438.12854,15310893.5509404
2020-01-30 20:00:00,181.49,184.69,187.0,181.49,94664.90104,17457000.8502513,42028,48865.289,9012666.068041
